ACHCyL (Asoc. de Corea de Huntington CyL);;Pº Comendadores, s/n;Burgos;947 26 62 60;http://www.coreadehcyl.org/;;;;;;;;;;;;;;;;;;;;;;
FESMA;;C/ San Esteban, 8, Bajo;Aranda de Duero;947 54 60 80;http://www.saludmentalaranda.org/;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fin / Área de Actuación;;Dirección (Sede Principal);Población;Teléfono(s);Sitio Web;;;;;;;;;;;;;;;;;;;;;;
Discapacidad física y orgánica.;;C/ Jerez, 13, Bajo;Burgos;947 26 27 12;http://cocemfeburgos.org/;;;;;;;;;;;;;;;;;;;;;;
Acción social y caritativa (pobreza y exclusión).;;C/ San Francisco, 8;Burgos;947 20 84 41;https://www.caritasburgos.es/;;;;;;;;;;;;;;;;;;;;;;
Asistencia humanitaria, social y sanitaria.;;C/ Eloy García de Quevedo, 2;Burgos;947 22 28 50;https://www.cruzroja.es/;;;;;;;;;;;;;;;;;;;;;;
Personas con discapacidad intelectual.;;C/ Progreso, 1;Burgos;947 27 82 81;https://www.aspanias.com/;;;;;;;;;;;;;;;;;;;;;;
Servicios sociales y de dependencia (Sede Miranda de Ebro).;;C/ Condes de Montarco, 2;Miranda de Ebro;947 33 03 33;https://www.fedispa.es/;;;;;;;;;;;;;;;;;;;;;;
Inclusión social y laboral de personas en riesgo de exclusión.;;C/ Calera, 1;Burgos;947 22 35 15;https://fundacionlesmes.es/;;;;;;;;;;;;;;;;;;;;;;
Asociación de Personas Sordas de Burgos (Apoyo y accesibilidad).;;C/ Jesús María Ordoño, 15;Burgos;947 20 53 18;http://www.aransbur.com/;;;;;;;;;;;;;;;;;;;;;;
Apoyo a enfermos de Alzheimer y sus cuidadores.;;C/ Loudun, 10, Bajo;Burgos;947 23 98 09;http://www.afaburgos.org/;;;;;;;;;;;;;;;;;;;;;;
Daño Cerebral Adquirido (DCA).;;Pº de Comendadores, s/n;Burgos;947 26 29 66;http://www.adacebur.org/;;;;;;;;;;;;;;;;;;;;;;
Fin / Área de Actuación;;Dirección (Sede Principal);Población;Teléfono(s);Sitio Web;;;;;;;;;;;;;;;;;;;;;;
Tratamiento y rehabilitación de personas con adicciones y apoyo familiar.;;C/ Vitoria, 137, Bajo;Burgos;947 22 84 96;http://www.asociacionarbu.com/;;;;;;;;;;;;;;;;;;;;;;
Rehabilitación de adicciones (alcohol, drogas) y apoyo a la familia (Sede Aranda).;;C/ San Esteban, 8;Aranda de Duero;947 50 14 02;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
Apoyo a personas con problemas de ludopatía (adicción al juego).;;(Consultar sedes y horarios de reunión);Burgos y Provincia;610 322 097;https://www.jugadoresanonimos.org/;;;;;;;;;;;;;;;;;;;;;;
Grupos de ayuda mutua para la recuperación del alcoholismo.;;(Consultar sedes y horarios de reunión);Burgos y Provincia;638 92 04 50;https://www.aaburgos.org/;;;;;;;;;;;;;;;;;;;;;;
Grupos de apoyo para familiares y amigos de personas con problemas de alcoholismo.;;(Consultar sedes y horarios de reunión);Burgos y Provincia;638 92 04 50;https://www.alanon.es/;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
CÁDIZ ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nombre de la Asociación;;Dirección (Sede Principal);Población;Teléfono(s);Sitio Web;;;;;;;;;;;;;;;;;;;;;;
AECC (Asoc. Española Contra el Cáncer);;C/ Segismundo Moret, 2D;Cádiz;956 28 11 64;https://www.contraelcancer.es/es/sede-cadiz;;;;;;;;;;;;;;;;;;;;;;
ALCER Cádiz;;C/ Dora Reyes, 3, Local 5;Cádiz;956 25 51 01;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
"AFA ""Alzhe"" de Cádiz";;Plaza Madrid, s/n (Esq. C/ Conil de la Fra.);Cádiz;956 25 14 28;https://www.alzhecadiz.org/;;;;;;;;;;;;;;;;;;;;;;
ADACCA;;Plaza de España, 12, Bajo Izda.;Cádiz;956 22 60 70;https://adacca.es/;;;;;;;;;;;;;;;;;;;;;;
AFEMEN (Del. Cádiz);;Av. San Severiano, s/n (Colegio Carmen Jiménez);Cádiz;956 22 80 39;https://www.asociacionafemen.org/;;;;;;;;;;;;;;;;;;;;;;
AGAFI (Asoc. Gaditana de Fibromialgia);;C/ Medina Sidonia, 15-17, Bajo Local 2;Cádiz;856 07 55 57;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
AFIJE (Asoc. Fibromialgia Jerezana);;C/ Virgo, Local 10-11 (Barriada La Milagrosa);Jerez de la Fra.;956 33 43 23;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
ASDIGA (Asoc. Diabéticos Gaditanos);;C/ Benito Pérez Galdós, 84, Local 6-Bajo G;Cádiz;956 22 90 07;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
ACAP (Pacientes Cardiacos Portuenses);;C/ Nevería, 9, 1ª Planta (Edif. Bienestar Social);El Puerto de Sta. María;956 87 21 55;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
TRASDOCAR;;C/ Nogal, s/n (Edificio Los Regidores);San Roque;956 78 11 48;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;;
Asociación Asperger-TEA Cádiz;;Avda. Segunda Aguada, 1;Cádiz;956 05 18 63;https://www.teacadiz.com/;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nombre de la Asociación;;Fin / Área de Actuación;Dirección (Sede Principal);Población;Teléfono(s);Sitio Web;;;;;;;;;;;;;;;;;;;;;
COCEMFE Cádiz;;Discapacidad física y orgánica.;C/ General Muñoz, 11;Cádiz;956 22 17 80;http://cocemfecadiz.es/;;;;;;;;;;;;;;;;;;;;;
Cáritas Diocesana de Cádiz y Ceuta;;Acción social y caritativa (pobreza y exclusión).;C/ Cobos, 10;Cádiz;956 21 00 24;https://www.caritas.es/cadizyceuta/;;;;;;;;;;;;;;;;;;;;;
Cruz Roja Española (Comité Provincial);;Asistencia humanitaria, social y sanitaria.;C/ Cruz Roja, 1;Cádiz;956 25 21 00;https://www.cruzroja.es/;;;;;;;;;;;;;;;;;;;;;
AFANAS Cádiz;;Personas con discapacidad intelectual y sus familias.;C/ Algeciras, 4;El Puerto de Sta. María;956 87 28 88;http://afanas.org/;;;;;;;;;;;;;;;;;;;;;
FEGADI (Federación Gaditana de Personas con Discapacidad Física);;Coordinación y representación de la discapacidad física.;C/ Dr. Antonio Macías, 2;Jerez de la Fra.;956 32 30 76;https://fegadi.org/;;;;;;;;;;;;;;;;;;;;;
Asoc. Calor en la Noche;;Apoyo y ayuda a personas sin hogar.;C/ San Juan, 10, Bajo;Cádiz;956 21 12 12;(Contacto por email/teléfono);;;;;;;;;;;;;;;;;;;;;
Fundación Secretariado Gitano (FSG);;Promoción social y laboral de la comunidad gitana.;C/ Poeta Miguel Hernández, 19;Cádiz;956 27 00 66;https://www.gitanos.org/;;;;;;;;;;;;;;;;;;;;;
Fundación PROYECTO HOMBRE (Centro Bahía de Cádiz);;Prevención y tratamiento de las adicciones.;Ctra. Medina, Km 4,5 (Finca La Hinojosa);San Fernando;956 80 07 47;https://proyectohombreandalucia.org/;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entidad;;Foco Principal;Servicios Típicos;Contacto (Central o Delegación Cádiz);;;;;;;;;;;;;;;;;;;;;;;
AFEMEN (Asociación de Familiares y personas con Enfermedad Mental);;Personas con trastornos mentales graves y sus familiares.;Psicoeducación (Escuela de Familias), Grupos de Ayuda Mutua, Ocio y tiempo libre, Información y orientación.;Delegaciones en Cádiz, Jerez, etc. (Buscar su contacto específico en Cádiz/Jerez). Teléfono: 956 33 30 68 (Sede Jerez);;;;;;;;;;;;;;;;;;;;;;;
FAEM (Federación Andaluza de Familiares de Personas con Enfermedad Mental);;Representación y apoyo a asociaciones de salud mental a nivel provincial.;Central de servicios, información general.;C/ Conil de la Frontera, s/n – 11008 Cádiz. Teléfono: 609 909 160;;;;;;;;;;;;;;;;;;;;;;;
AFEDU (Asociación de Familiares de Enfermos Duales);;Personas que sufren un Trastorno Mental Grave (TMG) y, además, una adicción (Patología Dual).;Apoyo y orientación especializada en patología dual para familiares.;C/ Murillo, 35, Cádiz. Teléfono: 956 072 897;;;;;;;;;;;;;;;;;;;;;;;
AECAPA (Asociación Española con la Ansiedad, Pánico y Agorafobia);;Trastornos de ansiedad.;Terapia, grupos de apoyo para pacientes.;C/ Santa Cruz De Tenerife, Nº 5 1-10 Cádiz. Teléfono: 667 423 748;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cantabria ;;;;;;;;;;;;;;;;;;;;;;;;;;;
📝 Datos de Asociaciones de Pacientes y Enfermedades en Cantabria;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asociación;;Dedicación (Enfermedad/Ámbito);Dirección;Contacto y Web;;;;;;;;;;;;;;;;;;;;;;;
AECC Cantabria;;Cáncer (Prevención, apoyo psicológico, social, pisos de acogida para pacientes y familiares).;C/ Lope de Vega, 4, 39003 Santander;Teléfono: 942 23 55 00. Correo: cantabria@contraelcancer.es. Web: contraelcancer.es/es/cantabria;;;;;;;;;;;;;;;;;;;;;;;
AFA Cantabria;;Enfermedad de Alzheimer y otras demencias (Centros de día, apoyo psicológico, estimulación cognitiva, grupos de ayuda mutua).;C/ Rosario de Acuña, 7 – Bajo, 39008 Santander;Teléfono: 942 37 08 08. Correo: afac@afacantabria.com. Web: afacantabria.com;;;;;;;;;;;;;;;;;;;;;;;
ASCASAM;;Salud Mental (Asociación Cántabra Pro Salud Mental. Rehabilitación, apoyo a familiares, inserción laboral).;C/ Isabel II, 21, 39002 Santander;Teléfono: 942 32 18 18. Correo: ascasam@ascasam.org. Web: ascasam.org;;;;;;;;;;;;;;;;;;;;;;;
CanELA;;Esclerosis Lateral Amiotrófica (ELA) (Atención social, fisioterapia, logopedia, cuidados emocionales, banco de ayudas técnicas).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;Correo: asociacioncanela@gmail.com. Web: elacantabria.org;;;;;;;;;;;;;;;;;;;;;;;
ACEF;;Fibromialgia y Síndrome de Fatiga Crónica (Apoyo, información, talleres de manejo del dolor).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;Teléfono: 942 37 60 70. Correo: acef@acefcantabria.org. Web: No disponible o no verificada.;;;;;;;;;;;;;;;;;;;;;;;
ALCER Cantabria;;Enfermedades del Riñón (Asociación para la Lucha Contra las Enfermedades del Riñón. Apoyo a enfermos renales y trasplantados).;Plaza Rubén Darío, s/n, 39005 Santander;Teléfono: 942 27 60 61. Correo: info@alcercantabria.org. Web: alcercantabria.com;;;;;;;;;;;;;;;;;;;;;;;
ACCU Cantabria;;Enfermedad de Crohn y Colitis Ulcerosa (EII) (Información, grupos de ayuda y apoyo emocional a pacientes y familiares).;Avda. del Cardenal Herrera Oria, 63, Interior, 39011 Santander;Teléfono: 655 18 29 53. Correo: accu-cantabria@hotmail.com. Web: Información en https://www.google.com/search?q=somospacientes.com/accu-cantabria.;;;;;;;;;;;;;;;;;;;;;;;
ASEMCAN;;Enfermedades Neuromusculares (Atención multidisciplinar, información, reivindicación de derechos).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;Teléfono: 942 32 05 79. Correo: asemcantabria@gmail.com. Web: asemcantabria.org;;;;;;;;;;;;;;;;;;;;;;;
ACFQ;;Fibrosis Quística (Apoyo social, atención psicológica, fisioterapia respiratoria, sensibilización).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;Teléfono: 942 32 15 41. Correo: fibrosis@fqcantabria.org. Web: fqcantabria.org;;;;;;;;;;;;;;;;;;;;;;;
THEPACAN;;Afecciones Hepáticas y Trasplantados (Apoyo e información a pacientes con enfermedades hepáticas y sus familiares).;Casa Naranja s/n 1° izq, Parque de Cross, 39600 Maliaño;Teléfono: 647 12 33 30. Correo: thepacantabria@gmail.com. Web: Información a través de FNETH.;;;;;;;;;;;;;;;;;;;;;;;
COCEMFE Cantabria (Federación);;Personas con Discapacidad Física y Orgánica (Agrupa 22 entidades, ofrece servicios de autonomía personal).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;Teléfono: 942 32 38 56. Correo: cocemfe@cocemfecantabria.org. Web: cocemfecantabria.org;;;;;;;;;;;;;;;;;;;;;;;
CERMI Cantabria (Comité);;Comité de Entidades Representantes de Personas con Discapacidad (Defensa de los derechos).;Calle Burgos, 3, 39008 Santander;Teléfono: 942 37 31 19. Correo: secretaria@cermicantabria.org. Web: cermicantabria.org;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entidad;;Dedicación Principal (Ámbito Social);Dirección;Contacto y Web;;;;;;;;;;;;;;;;;;;;;;;
Cáritas Diocesana de Santander;;Lucha contra la pobreza y exclusión social (Acogida, empleo, vivienda, programas de menores).;C/ Cuesta de la Atalaya, 11, 39007 Santander;"Teléfono: 942 36 33 05 

 Correo: info@caritassantander.org 

 Web: caritassantander.org";;;;;;;;;;;;;;;;;;;;;;;
Cruz Roja Cantabria;;Asistencia humanitaria y social (Emergencias, empleo, inclusión social, personas mayores).;C/ Los Plátanos, s/n, 39006 Santander;"Teléfono: 942 22 24 55 

 Web: cruzroja.es/principal/cantabria";;;;;;;;;;;;;;;;;;;;;;;
COCEMFE Cantabria;;Federación de Personas con Discapacidad Física y Orgánica (Defensa de derechos, autonomía personal, accesibilidad).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;"Teléfono: 942 32 38 56 

 Correo: cocemfe@cocemfecantabria.org 

 Web: cocemfecantabria.org";;;;;;;;;;;;;;;;;;;;;;;
ONCE Cantabria;;Discapacidad Visual (Rehabilitación, formación, empleo, venta de productos de juego).;C/ Los Hostales, 4, 39005 Santander;"Teléfono: 942 21 00 24 

 Web: once.es";;;;;;;;;;;;;;;;;;;;;;;
EAPN Cantabria;;Red Cántabra Contra la Pobreza y la Exclusión Social (Plataforma de entidades que trabajan contra la pobreza).;C/ La Rampa, 28, 39008 Santander;"Teléfono: 942 07 68 86 

 Correo: eapncantabria@gmail.com 

 Web: eapncantabria.org";;;;;;;;;;;;;;;;;;;;;;;
Ampros;;Discapacidad Intelectual y del Desarrollo (Empleo, atención temprana, centros ocupacionales, formación).;C/ Marqués de Valdecilla, 12, Bajo, 39008 Santander;"Teléfono: 942 33 06 52 

 Correo: info@ampros.org 

 Web: ampros.org";;;;;;;;;;;;;;;;;;;;;;;
Nueva Vida;;Inclusión y reinserción social (Especializada en personas en exclusión y reclusos/exreclusos).;C/ Bajada del Caleruco, 2, Bajo, 39007 Santander;"Teléfono: 942 37 32 80 

 Correo: info@fundacionnuevavida.es 

 Web: fundacionnuevavida.es";;;;;;;;;;;;;;;;;;;;;;;
Digmun;;Inmigración y Desarrollo (Apoyo a migrantes, sensibilización y programas de cooperación).;C/ Francisco Cubría, 4, Bajo, 39007 Santander;"Teléfono: 942 37 02 46 

 Correo: digmun@digmun.es 

 Web: digmun.es";;;;;;;;;;;;;;;;;;;;;;;
Obra Social La Gota de Leche;;Atención a menores y familias vulnerables (Refuerzo educativo, apoyo alimentario y social).;C/ Cisneros, 42, 39007 Santander;"Teléfono: 942 22 79 16 

 Correo: gotasolidaria@gmail.com 

 Web: gotadeleche.com";;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASCASAM;;Salud Mental (Asociación Cántabra Pro Salud Mental). Apoyo a personas con TMG y a familiares, rehabilitación psicosocial, empleo, ocio.;C/ Isabel II, 21 – 1º Izda., 39002 Santander;"Teléfono: 942 36 41 15 

 Correo: sede@ascasam.org";ascasam.org;;;;;;;;;;;;;;;;;;;;;;
Proyecto Hombre Cantabria;;Adicciones (Sustancias, juego, etc.). Tratamiento ambulatorio y residencial, apoyo a familiares, prevención, reinserción.;C/ Isabel la Católica, 8, 39007 Santander;"Teléfono: 942 23 61 06 

 Correo: phcantabria@proyectohombrecantabria.org";proyectohombrecantabria.org;;;;;;;;;;;;;;;;;;;;;;
ACAT;;Asociación Cántabra de Ayuda al Toxicómano (Adicciones). Ofrecen información, orientación y tratamiento.;C/ Pintor Gutiérrez Solana, 7, Bajo, 39011 Santander;"Teléfono: 942 33 01 40 

 Correo: acat@cop.es";Buscar por ACAT Cantabria;;;;;;;;;;;;;;;;;;;;;;
AMAT;;Afrontando Adicciones (Asociación Montañesa de Ayuda al Toxicómano) (Adicciones). Apoyo y tratamiento en la zona occidental de Cantabria.;C/ General Castañeda, 6, Bajo, 39300 Torrelavega;"Teléfono: 942 89 12 42 

 Correo: info@amattorrelavega.es";Buscar por AMAT Torrelavega;;;;;;;;;;;;;;;;;;;;;;
ADANER Cantabria;;Trastornos de la Conducta Alimentaria (TCA) y Anorexia Nerviosa (Prevención, apoyo a pacientes y familiares).;Avda. Cardenal Herrera Oria, 63, Interior, 39011 Santander;"Teléfono: 942 07 43 00 

 Correo: adanercantabria@gmail.com";Se puede buscar a través de adaner.org;;;;;;;;;;;;;;;;;;;;;;
AA Cantabria;;Alcohólicos Anónimos de Cantabria (Recuperación del alcoholismo basada en el programa de los 12 pasos).;Varios grupos. Contacto centralizado.;"Teléfono: 679 27 50 25 (Línea 24h) 

 Correo: alcohólicos.anónimos.cantabria@gmail.com";aasantander.org;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
CASTELLÓN ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asociación;;Dedicación (Enfermedad/Ámbito);Dirección;Contacto;Página Web;;;;;;;;;;;;;;;;;;;;;;
Asociación Castellón Contra el Cáncer;;Cáncer (Prevención, apoyo social y psicológico, ayuda a pacientes y familiares).;Plaza de España, 21, Entresuelo, 12200 Onda (Sede Principal);"Teléfono: 964 04 89 40 

 administracion@castelloncancer.com";castelloncancer.com;;;;;;;;;;;;;;;;;;;;;;
ARTRICAS;;Artritis (Asociación de Artritis de Castellón). Información, apoyo y defensa de personas con artritis.;C/ Madrid 4, 1C, 12003 Castellón de la Plana;"Teléfono: 964 063 660 

 secretaria@artricas.com";artricas.com;;;;;;;;;;;;;;;;;;;;;;
AFDEM;;Salud Mental (Asociación de Familiares por los Derechos y el Estudio de la Enfermedad Mental). Apoyo a familiares y pacientes.;C/ Obispo Salinas, 12, 12003 Castellón de la Plana;"Teléfono: 964 23 22 45 

 salutmentalcastello@afdem.com";afdem.com;;;;;;;;;;;;;;;;;;;;;;
AFCAS;;Fibromialgia (Asociación de Afectados/as de Fibromialgia de Castellón). Apoyo, difusión y sensibilización.;C/ Cuadra Saboner, 1, 12006 Castellón de la Plana;"Teléfono: 964 20 10 12 

 asociacionafcas@hotmail.com";asociacionafcas.es;;;;;;;;;;;;;;;;;;;;;;
ASEMICV;;Enfermedades Minoritarias (Asociación de Enfermedades Minoritarias de la Comunidad Valenciana). Agrupa y da apoyo a pacientes de EERR.;C/ Poeta Guimerá, 3A, entresuelo A, 12001 Castellón de la Plana;Correo: administracion@asemicv.com;asemicv.com;;;;;;;;;;;;;;;;;;;;;;
Asoc. de Esclerodermia de Castellón;;Esclerodermia (Apoyo, información y visibilidad de esta enfermedad rara).;Apartado de Correos Nº 197, 12080 Castellón de la Plana;"Teléfono: 964 25 00 48 

 info@esclerodermia.es";esclerodermia.es;;;;;;;;;;;;;;;;;;;;;;
PHEIPAS;;Feocromocitoma y Paraganglioma (Acción Solidaria). Apoyo e información sobre estos tumores neuroendocrinos.;C/ Joaquín García Girona, 45, 12006 Castellón de la Plana;"Teléfono: 666 67 11 79 

 info@pheipas.org";No web específica en resultados, buscar por email.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
🫂 Entidades de Carácter Social y ONG en Castellón;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entidad;;Dedicación Principal (Ámbito Social);Dirección;Contacto;Página Web;;;;;;;;;;;;;;;;;;;;;;
Cáritas Diocesana de Segorbe-Castellón;;Lucha contra la pobreza y exclusión social (Acogida, empleo, vivienda, programas de ayuda).;C/ Císcar, 10, 12003 Castellón de la Plana;"Teléfono: 964 72 40 40 

 Correo: info@caritas-segorbecastellon.org";caritas-segorbecastellon.org;;;;;;;;;;;;;;;;;;;;;;
Cruz Roja Castellón;;Asistencia humanitaria y social (Emergencias, empleo, inclusión social, personas mayores, salud).;C/ Ramiro de Maeztu, 14, 12002 Castellón de la Plana;"Teléfono: 964 24 55 55 

 Web: cruzroja.es/principal/cantabria";cruzroja.es;;;;;;;;;;;;;;;;;;;;;;
COCEMFE Castelló;;Discapacidad Física y Orgánica (Coordinación de asociaciones, defensa de derechos, promoción de autonomía).;C/ Músico Pasqual Asensio, 3, 12004 Castellón de la Plana;"Teléfono: 964 23 44 20 

 Correo: administracion@cocemfecastellon.org";cocemfecastellon.org;;;;;;;;;;;;;;;;;;;;;;
Patronato de Bienestar Social de Castelló;;Servicio Social Municipal (Asistencia a familias, menores, personas mayores, drogodependencias, etc.).;Pza. Mayor, s/n, 12001 Castellón de la Plana (Ayuntamiento);"Teléfono: 964 35 53 10 

 Correo: benestarsocial@castello.es";castello.es;;;;;;;;;;;;;;;;;;;;;;
Fundación Secretariado Gitano (FSG);;Comunidad Gitana (Promoción educativa, empleo, vivienda e igualdad de trato).;C/ Pizarro, 4, 12004 Castellón de la Plana;"Teléfono: 964 23 20 80 

 Correo: castellon@gitanos.org";gitanos.org;;;;;;;;;;;;;;;;;;;;;;
Aspropace;;Parálisis Cerebral (Atención integral, rehabilitación, centro ocupacional y apoyo familiar).;C/ Alcalde Traver, 18, 12004 Castellón de la Plana;"Teléfono: 964 20 02 88 

 Correo: aspropac@aspropac.org";aspropac.org;;;;;;;;;;;;;;;;;;;;;;
Fundación Balms para la Infancia;;Infancia y Adolescencia en riesgo (Acogimiento familiar, programas de apoyo a menores y familias vulnerables).;C/ Asensi, 5, Entresuelo, 12002 Castellón de la Plana;"Teléfono: 964 25 36 26 

 Correo: balms@fundacionbalms.org";;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entidad;;Dedicación Principal (Foco);Dirección;Contacto;Página Web / Observaciones;;;;;;;;;;;;;;;;;;;;;;
Unidad de Conductas Adictivas (UCA) de Castelló;;Recurso Público (Tratamiento Ambulatorio). Ofrece diagnóstico, tratamiento médico-psicológico y social para adicciones con y sin sustancia. Gratuito.;C/ Gobernador, 2, 12003 Castellón;"Teléfono: 964 35 52 00 

 (Pedir cita)";Forma parte del sistema de salud pública.;;;;;;;;;;;;;;;;;;;;;;
Proyecto Hombre Castellón;;Tratamiento, Rehabilitación y Reinserción. Ofrece programas residenciales y ambulatorios, así como Escuelas de Familias y terapia específica para familiares.;C/ Herrero, 107, 12006 Castellón;"Teléfono: 964 24 57 23 

 Correo: info@proyectohombrecastellon.es";proyectohombrecastellon.org;;;;;;;;;;;;;;;;;;;;;;
Ateneu (Asoc. Ex-Alcohólicos y Familiares);;Alcoholismo y otras adicciones. Grupos de ayuda mutua, terapia grupal y apoyo fundamental a los familiares y parejas (co-dependencia).;C/ Pintor Soler Blasco, 3, Bajo, 12004 Castellón;Teléfono: 964 24 23 88;Buscar por Ateneu Castellón.;;;;;;;;;;;;;;;;;;;;;;
Jugadores Anónimos Castellón;;Adicción al Juego (Ludopatía). Grupos de apoyo mutuo siguiendo el programa de los 12 pasos.;Varios puntos de reunión. Contacto centralizado.;Teléfono: 620 40 37 99;jugadoresanonimos.org;;;;;;;;;;;;;;;;;;;;;;
Alcohólicos Anónimos (AA) Castellón;;Alcoholismo. Grupos de apoyo mutuo para la recuperación del alcoholismo.;Varios puntos de reunión. Contacto centralizado.;Teléfono: 618 64 36 29 (Línea de ayuda 24h);alcohólicos-anónimos.org;;;;;;;;;;;;;;;;;;;;;;
Narcóticos Anónimos (NA) Castellón;;Adicción a Drogas. Grupos de apoyo mutuo para la recuperación de la drogodependencia.;Varios puntos de reunión. Contacto centralizado.;Teléfono: 663 85 86 78 (Línea de ayuda);narcoticosanonimos.es;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ciudad Autónoma de Ceuta;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patología / Ámbito;;Nombre de la Organización;Dirección / Sede;Contacto (Teléfono);Email;Página Web / Más info;;;;;;;;;;;;;;;;;;;;;
Enfermedades Neurológicas y Raras;;ADEN Ceuta (Asociación de Discapacitados de Enfermedades Neurológicas);C/ Millán Astray, Portón 8, Entreplanta derecha. 51001 Ceuta;956 515 479 / 646 636 553;adenceuta@hotmail.com;adenceuta.es;;;;;;;;;;;;;;;;;;;;;
Salud Mental;;ACEFEP (Asociación Salud Mental Ceuta);Plaza Rafael Gibert, 27. Bajo 51001 Ceuta;956 757 349;acefep@gmail.com;saludmentalceuta.org;;;;;;;;;;;;;;;;;;;;;
Cáncer;;AECC Ceuta (Asociación Española Contra el Cáncer);C/ Independencia, 5 Bajo (Frente Playa de la Ribera);956 51 65 70;ceuta@contraelcancer.es;contraelcancer.es/ceuta;;;;;;;;;;;;;;;;;;;;;
Alzheimer y otras Demencias;;AFA Ceuta (Asociación de Familiares de Alzheimer);C/ Juan I de Portugal, Edif. Joaquín Larios, bajo local 5. 51001 Ceuta;856 20 03 51;alzheimerceuta@hotmail.com;(Delegación en directorios nacionales);;;;;;;;;;;;;;;;;;;;;
Discapacidad Física/Orgánica;;COCEMFE Ceuta (Confederación Española de Personas con Discapacidad Física y Orgánica);Av. Reyes Católicos s/n (Junto al Mercado Central);956 51 02 82;cocemfe@cocemfeceuta.es;cocemfeceuta.es;;;;;;;;;;;;;;;;;;;;;
Discapacidad Visual;;ONCE (Organización Nacional de Ciegos Españoles - Delegación Ceuta);C/ Cervantes, 14, 16. 51001 Ceuta;Tel. local: 956 51 22 24;(Usar el email de contacto nacional/general);once.es;;;;;;;;;;;;;;;;;;;;;
SIDA/VIH;;ONGTD-Stop Sida (Organización No Gubernamental para el Desarrollo Stop Sida Ceuta);Plaza Rafael Gibert, 27. Bajo. 51001 Ceuta;956 51 32 32 / 657 588;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nombre de la Organización (Siglas);;Fin Social Principal;Dirección de la Sede;Contacto (Teléfono/Email);Página Web / Más Información;;;;;;;;;;;;;;;;;;;;;;
Cruz Roja Española (CRE);;Asistencia integral de emergencia y social, programas para el mayor, empleo, juventud y prestaciones básicas.;C/ Juan I de Portugal, nº 41. 51001 Ceuta;956 51 09 00;www.cruzroja.es/ceuta;;;;;;;;;;;;;;;;;;;;;;
